store_id,item_id,wm_yr_wk,sell_price
store_1,item_24,201943,10.11
store_3,item_46,201944,0
store_2,item_27,201945,9.56
store_1,item_21,201946,10.36
store_5,item_13,201947,9.83
store_6,item_46,201948,0
store_9,item_1,201949,42.22
store_1,item_5,201950,0
store_5,item_6,201951,0
store_10,item_13,201952,18.12
store_1,item_20,201953,0
store_6,item_30,201954,10.07
store_8,item_6,201955,10.42
store_3,item_47,201956,9.69
store_10,item_41,201957,10.27
store_1,item_14,201958,0
store_5,item_44,201959,0
store_5,item_4,201960,70.89
store_3,item_18,201961,10.65
store_4,item_13,201962,0
store_5,item_17,201963,27.19
store_8,item_23,201964,18.09
store_3,item_3,201965,16.41
store_10,item_14,201966,35.35
store_5,item_14,201967,35.28
store_2,item_33,201968,7.58
store_5,item_3,201969,10.02
store_3,item_31,201970,0
store_6,item_37,201971,66.17
store_1,item_21,201972,10.13
store_1,item_11,201973,48.07
store_6,item_42,201974,9.69
store_6,item_20,201975,0
store_1,item_29,201976,59.76
store_7,item_47,201977,47.88
store_4,item_17,201978,30.45
store_7,item_20,201979,10.47
store_4,item_49,201980,9.92
store_5,item_37,201981,59.71
store_3,item_33,201982,0
store_10,item_49,201983,0
store_1,item_6,201984,0
store_6,item_30,201985,17.37
store_1,item_43,201986,0
store_5,item_20,201987,9.68
store_4,item_28,201988,10.22
store_3,item_44,201989,0
store_6,item_7,201990,55.43
store_7,item_45,201991,14.13
store_8,item_46,201992,0
store_7,item_9,201993,0
store_7,item_50,201994,45
store_10,item_26,201995,9.85
store_10,item_2,201996,0
store_4,item_24,201997,0
store_10,item_39,201998,91.54
store_4,item_9,201999,19.61
store_4,item_20,201800,10.19
store_7,item_42,201801,0
store_5,item_25,201802,4.45
store_7,item_12,201803,0
store_8,item_6,201804,0
store_7,item_1,201805,8.19
store_8,item_1,201806,65.73
store_7,item_28,201807,9.8
store_5,item_48,201808,10.1
store_8,item_33,201809,39.27
store_9,item_24,201810,10.29
store_7,item_35,201811,87.16
store_2,item_10,201812,9.84
store_10,item_17,201813,10.15
store_7,item_4,201814,28.89
store_2,item_32,201815,37.34
store_10,item_44,201816,13.36
store_5,item_50,201817,10.04
store_3,item_19,201818,21.44
store_6,item_20,201819,10.1
store_6,item_47,201820,10.03
store_7,item_16,201821,0
store_3,item_47,201822,11.33
store_5,item_23,201823,69.21
store_4,item_47,201824,5.02
store_6,item_24,201825,9.65
store_2,item_25,201826,9.84
store_5,item_28,201827,3.22
store_5,item_47,201828,10.34
store_7,item_8,201829,0
store_10,item_33,201830,0
store_6,item_37,201831,22.31
store_7,item_18,201832,0
store_10,item_26,201833,0
store_1,item_27,201834,5.19
store_3,item_18,201835,23.66
store_2,item_15,201836,0
store_4,item_5,201837,36.68
store_10,item_27,201838,27.53
store_9,item_1,201839,17.69
store_8,item_10,201840,85.58
store_8,item_14,201841,0
store_7,item_3,201842,10.13
store_9,item_23,201843,9.71
store_9,item_24,201844,15.3
store_8,item_44,201845,3.93
store_10,item_38,201846,11.24
store_7,item_49,201847,10.25
store_5,item_36,201848,98.98
store_7,item_35,201849,0
store_2,item_26,201850,0
store_10,item_19,201851,13.65
store_9,item_27,201852,37.81
store_10,item_18,201853,0
store_6,item_33,201854,23.28
store_7,item_32,201855,29.34
store_8,item_11,201856,0
store_9,item_22,201857,65.96
store_2,item_25,201858,97.45
store_7,item_13,201859,10.12
store_3,item_40,201860,10.1
store_7,item_2,201861,0
store_10,item_41,201862,68.75
store_6,item_2,201863,55.65
store_4,item_11,201864,37.54
store_4,item_12,201865,93.78
store_4,item_21,201866,0
store_4,item_37,201867,46.46
store_10,item_29,201868,12.97
store_9,item_42,201869,10.3
store_6,item_11,201870,0
store_1,item_48,201871,10.18
store_7,item_34,201872,86.35
store_2,item_27,201873,0
store_10,item_42,201874,9.94
store_1,item_19,201875,83
store_1,item_24,201876,71.95
store_9,item_41,201877,43.43
store_2,item_7,201878,0
store_3,item_24,201879,66
store_3,item_16,201880,21.8
store_2,item_22,201881,9.96
store_8,item_49,201882,0
store_5,item_45,201883,33.74
store_8,item_45,201884,0
store_3,item_10,201885,2.27
store_10,item_24,201886,0
store_10,item_41,201887,24.29
store_5,item_10,201888,0
store_7,item_17,201889,0
store_10,item_20,201890,0
store_6,item_47,201891,48.22
store_3,item_23,201892,0
store_9,item_24,201893,86.68
store_8,item_42,201894,13.71
store_3,item_31,201895,2.41
store_2,item_22,201896,0
store_3,item_18,201897,10.15
store_6,item_32,201898,57.37
store_1,item_48,201899,0
store_1,item_26,201900,10.45
store_9,item_5,201901,0
store_1,item_29,201902,0
store_4,item_15,201903,18.57
store_10,item_18,201904,0
store_2,item_9,201905,0
store_4,item_38,201906,46.96
store_9,item_4,201907,0
store_4,item_31,201908,9.94
store_8,item_13,201909,10.04
store_4,item_39,201910,30.7
store_1,item_38,201911,86.25
store_2,item_47,201912,77.96
store_4,item_38,201913,99.23
store_5,item_49,201914,60.53
store_8,item_41,201915,8.29
store_9,item_19,201916,0
store_6,item_18,201917,0
store_3,item_32,201918,9.82
store_9,item_31,201919,17.15
store_2,item_49,201920,67.62
store_2,item_29,201921,0
store_4,item_50,201922,10.26
store_4,item_20,201923,16.68
store_2,item_44,201924,0
store_10,item_44,201925,0
store_7,item_11,201926,0
store_6,item_34,201927,65.7
store_7,item_50,201928,12.21
store_8,item_20,201929,8.1
store_6,item_48,201930,23.04
store_10,item_26,201931,1.56
store_7,item_4,201932,36.01
store_3,item_30,201933,0
store_4,item_43,201934,15.45
store_1,item_21,201935,79.3
store_6,item_36,201936,12.97
store_5,item_7,201937,9.74
store_6,item_47,201938,94.21
store_10,item_31,201939,10.28
store_7,item_45,201940,25.73
store_10,item_38,201941,6.87
store_1,item_41,201942,14.53
store_8,item_19,201943,9.97
store_2,item_21,201944,82.61
store_3,item_38,201945,0
store_8,item_16,201946,29.06
store_9,item_34,201947,0
store_2,item_45,201948,47.9
store_8,item_48,201949,6.84
store_4,item_30,201950,17.32
store_5,item_39,201951,9.64
store_7,item_28,201952,80.8
store_1,item_34,201953,10.41
store_9,item_24,201954,10.07
store_1,item_33,201955,39.72
store_5,item_37,201956,0
store_10,item_6,201957,10.03
store_9,item_6,201958,61.39
store_4,item_49,201959,10.27
store_7,item_18,201960,45.68
store_3,item_42,201961,4.58
store_8,item_34,201962,89.05
store_7,item_37,201963,1.31
store_1,item_1,201964,0
store_5,item_15,201965,0
store_10,item_23,201966,0
store_4,item_20,201967,0
store_3,item_35,201968,47.78
store_6,item_15,201969,0
store_7,item_18,201970,0
store_6,item_2,201971,13.78
store_2,item_25,201972,9.94
store_4,item_25,201973,9.95
store_7,item_13,201974,0
store_2,item_12,201975,9.66
store_4,item_8,201976,74.32
store_6,item_48,201977,0
store_2,item_33,201978,0
store_8,item_2,201979,9.88
store_7,item_26,201980,9.85
store_5,item_5,201981,94.65
store_5,item_15,201982,10.15
store_7,item_31,201983,10.45
store_5,item_47,201984,0
store_3,item_37,201985,9.63
store_3,item_9,201986,76.47
store_1,item_39,201987,0
store_6,item_40,201988,82.5
store_7,item_12,201989,0
store_3,item_24,201990,10.29
store_1,item_32,201991,0
store_5,item_40,201992,0
store_6,item_2,201993,4.39
store_3,item_27,201994,10.04
store_10,item_47,201995,0
store_6,item_15,201996,9.92
store_2,item_8,201997,46.98
store_7,item_35,201998,14.31
store_10,item_41,201999,9.81
store_8,item_17,201800,0
store_10,item_43,201801,9.98
store_10,item_13,201802,0
store_3,item_15,201803,10.24
store_7,item_19,201804,9.75
store_5,item_12,201805,17.1
store_10,item_34,201806,0
store_6,item_28,201807,0
store_7,item_41,201808,10.29
store_3,item_1,201809,0
store_3,item_26,201810,1.57
store_8,item_23,201811,11.29
store_8,item_14,201812,62.51
store_9,item_29,201813,10.24
store_9,item_22,201814,0
store_5,item_22,201815,77.43
store_8,item_43,201816,10.17
store_6,item_49,201817,4.09
store_7,item_42,201818,10.46
store_3,item_7,201819,0
store_2,item_36,201820,7.19
store_5,item_29,201821,55.78
store_2,item_33,201822,0
store_3,item_44,201823,0
store_6,item_34,201824,0
store_9,item_24,201825,0
store_6,item_11,201826,10.18
store_10,item_15,201827,10.41
store_4,item_18,201828,10.46
store_7,item_19,201829,90.19
store_7,item_31,201830,32.87
store_5,item_1,201831,9.75
store_9,item_43,201832,0
store_1,item_49,201833,14.89
store_8,item_11,201834,0
store_7,item_26,201835,0
store_2,item_15,201836,7.88
store_2,item_47,201837,0
store_5,item_49,201838,0
store_9,item_20,201839,10.27
store_10,item_31,201840,0
store_2,item_35,201841,16.21
store_6,item_18,201842,9.88
store_5,item_8,201843,43.17
store_3,item_46,201844,76.09
store_4,item_34,201845,9.59
store_10,item_39,201846,12.82
store_7,item_27,201847,10.14
store_5,item_47,201848,45.33
store_7,item_43,201849,0
store_1,item_7,201850,25.03
store_8,item_15,201851,66.9
store_2,item_50,201852,56.51
store_10,item_25,201853,5.17
store_2,item_38,201854,10.08
store_2,item_49,201855,8.61
store_7,item_46,201856,9.85
store_8,item_30,201857,10.44
store_7,item_43,201858,9.72
store_3,item_2,201859,5.84
store_1,item_47,201860,85.09
store_5,item_23,201861,0
store_5,item_29,201862,9.82
store_5,item_50,201863,0
store_7,item_49,201864,0
store_8,item_6,201865,0
store_6,item_20,201866,10.41
store_2,item_41,201867,31.98
store_8,item_41,201868,0
store_5,item_46,201869,35.71
store_8,item_24,201870,0
store_1,item_8,201871,0
store_9,item_35,201872,0
store_4,item_6,201873,10.21
store_7,item_17,201874,0
store_7,item_9,201875,11.26
store_5,item_40,201876,9.82
store_4,item_29,201877,9.75
store_3,item_43,201878,0
store_4,item_16,201879,0
store_3,item_1,201880,0
store_10,item_31,201881,42.04
store_9,item_37,201882,9.12
store_10,item_25,201883,35.63
store_5,item_28,201884,0
store_6,item_35,201885,0
store_6,item_45,201886,0
store_2,item_33,201887,54
store_2,item_39,201888,0
store_8,item_18,201889,9.96
store_8,item_32,201890,7.4
store_3,item_2,201891,56.34
store_1,item_23,201892,86.89
store_3,item_5,201893,4.21
store_10,item_17,201894,10.21
store_8,item_28,201895,0
store_8,item_20,201896,17.2
store_3,item_50,201897,0
store_6,item_38,201898,10.27
store_2,item_40,201899,10.03
